,Stkcd,Time,INS
2913,002186,2019-12-31,0.516309
2914,002186,2020-12-31,0.488465
2915,002187,2016-12-31,0.663571
2916,002187,2017-12-31,0.634444
2917,002187,2018-12-31,0.631672
2918,002187,2019-12-31,0.625429
2919,002187,2020-12-31,0.620074
2920,002189,2016-12-31,0.5066930000000001
2921,002189,2017-12-31,0.501985
2922,002189,2018-12-31,0.5637639999999999
2923,002189,2019-12-31,0.57536
2924,002189,2020-12-31,0.5320750000000001
2925,002190,2016-12-31,0.565283
2926,002190,2017-12-31,0.555594
2927,002190,2018-12-31,0.5745490000000001
2928,002190,2019-12-31,0.547728
2929,002190,2020-12-31,0.5491
2930,002191,2016-12-31,0.470841
2931,002191,2017-12-31,0.509671
2932,002191,2018-12-31,0.5400010000000001
2933,002191,2019-12-31,0.527989
2934,002191,2020-12-31,0.463574
2935,002192,2016-12-31,0.32811300000000004
2936,002192,2017-12-31,0.34240200000000004
2937,002192,2018-12-31,0.316862
2938,002192,2019-12-31,0.247097
2939,002192,2020-12-31,0.2382
2940,002193,2016-12-31,0.6614019999999999
2941,002193,2017-12-31,0.6135130000000001
2942,002193,2018-12-31,0.661368
2943,002193,2019-12-31,0.608538
2944,002193,2020-12-31,0.609837
2945,002194,2016-12-31,0.056843000000000005
2946,002194,2017-12-31,0.041442
2947,002194,2018-12-31,0.022647
2948,002194,2019-12-31,0.20444400000000001
2949,002194,2020-12-31,0.17454699999999998
2950,002195,2016-12-31,0.349595
2951,002195,2017-12-31,0.284596
2952,002195,2018-12-31,0.203373
2953,002195,2019-12-31,0.162793
2954,002195,2020-12-31,0.088879
2955,002196,2016-12-31,0.127418
2956,002196,2017-12-31,0.087488
2957,002196,2018-12-31,0.131602
2958,002196,2019-12-31,0.198887
2959,002196,2020-12-31,0.165882
2960,002197,2016-12-31,0.12584
2961,002197,2017-12-31,0.148929
2962,002197,2018-12-31,0.09337400000000001
2963,002197,2019-12-31,0.004753
2964,002197,2020-12-31,0.015567
2965,002198,2016-12-31,0.014225000000000002
2966,002198,2017-12-31,0.12742900000000001
2967,002198,2018-12-31,0.136433
2968,002198,2019-12-31,0.12114599999999999
2969,002198,2020-12-31,0.119782
2970,002199,2016-12-31,0.303416
2971,002199,2017-12-31,0.370685
2972,002199,2018-12-31,0.30219999999999997
2973,002199,2019-12-31,0.316383
2974,002199,2020-12-31,0.3159
2975,002201,2016-12-31,0.49257300000000004
2976,002201,2017-12-31,0.506119
2977,002201,2018-12-31,0.231707
2978,002201,2019-12-31,0.422984
2979,002201,2020-12-31,0.41882800000000003
2980,002202,2016-12-31,0.6597620000000001
2981,002202,2017-12-31,0.7268760000000001
2982,002202,2018-12-31,0.7283580000000001
2983,002202,2019-12-31,0.73639
2984,002202,2020-12-31,0.7094490000000001
2985,002203,2016-12-31,0.6973980000000001
2986,002203,2017-12-31,0.674637
2987,002203,2018-12-31,0.7220350000000001
2988,002203,2019-12-31,0.68529
2989,002203,2020-12-31,0.6476569999999999
2990,002204,2016-12-31,0.6874850000000001
2991,002204,2017-12-31,0.685181
2992,002204,2018-12-31,0.687526
2993,002204,2019-12-31,0.668188
2994,002204,2020-12-31,0.664673
2995,002205,2016-12-31,0.426593
2996,002205,2017-12-31,0.37213900000000005
2997,002205,2018-12-31,0.37178400000000006
2998,002205,2019-12-31,0.379424
2999,002205,2020-12-31,0.370049
3000,002206,2016-12-31,0.260036
3001,002206,2017-12-31,0.251637
3002,002206,2018-12-31,0.20173300000000002
3003,002206,2019-12-31,0.224575
3004,002206,2020-12-31,0.247237
3005,002207,2016-12-31,0.186372
3006,002207,2017-12-31,0.16829999999999998
3007,002207,2018-12-31,0.2563
3008,002207,2019-12-31,0.30920000000000003
3009,002207,2020-12-31,0.372005
3010,002208,2016-12-31,0.610553
3011,002208,2017-12-31,0.5887100000000001
3012,002208,2018-12-31,0.586746
3013,002208,2019-12-31,0.586869
3014,002208,2020-12-31,0.6986249999999999
3015,002209,2016-12-31,0.386397
3016,002209,2017-12-31,0.30531400000000003
3017,002209,2018-12-31,0.233916
3018,002209,2019-12-31,0.227701
3019,002209,2020-12-31,0.210952
3020,002210,2016-12-31,0.65434
3021,002210,2017-12-31,0.587726
3022,002210,2018-12-31,0.527861
3023,002210,2019-12-31,0.485
3024,002210,2020-12-31,0.6807
3025,002211,2016-12-31,0.385691
3026,002211,2017-12-31,0.38286499999999996
3027,002211,2018-12-31,0.38210700000000003
3028,002211,2019-12-31,0.39407
3029,002211,2020-12-31,0.389206
3030,002212,2016-12-31,0.01349
3031,002212,2017-12-31,0.314091
3032,002212,2018-12-31,0.341355
3033,002212,2019-12-31,0.400798
3034,002212,2020-12-31,0.468239
3035,002213,2016-12-31,0.278434
3036,002213,2017-12-31,0.36309600000000003
3037,002213,2018-12-31,0.255592
3038,002213,2019-12-31,0.29028
3039,002213,2020-12-31,0.272805
3040,002214,2016-12-31,0.152746
3041,002214,2017-12-31,0.043377
3042,002214,2018-12-31,0.034931000000000004
3043,002214,2019-12-31,0.057016000000000004
3044,002214,2020-12-31,0.074939
3045,002215,2016-12-31,0.365304
3046,002215,2017-12-31,0.293777
3047,002215,2018-12-31,0.34036
3048,002215,2019-12-31,0.18200600000000003
3049,002215,2020-12-31,0.154971
3050,002216,2016-12-31,0.342451
3051,002216,2017-12-31,0.302486
3052,002216,2018-12-31,0.333779
3053,002216,2019-12-31,0.378878
3054,002216,2020-12-31,0.38069800000000004
3055,002217,2016-12-31,0.27504300000000004
3056,002217,2017-12-31,0.280727
3057,002217,2018-12-31,0.32866900000000004
3058,002217,2019-12-31,0.302409
3059,002217,2020-12-31,0.35316200000000003
3060,002218,2016-12-31,0.504683
3061,002218,2017-12-31,0.470732
3062,002218,2018-12-31,0.47216500000000006
3063,002218,2019-12-31,0.43948300000000007
3064,002218,2020-12-31,0.458082
3065,002220,2016-12-31,0.419738
3066,002220,2017-12-31,0.392418
3067,002220,2018-12-31,0.362942
3068,002220,2019-12-31,0.3337
3069,002221,2016-12-31,0.459995
3070,002221,2017-12-31,0.400482
3071,002221,2018-12-31,0.42653
3072,002221,2019-12-31,0.429221
3073,002221,2020-12-31,0.464854
3074,002222,2016-12-31,0.321665
3075,002222,2017-12-31,0.427322
3076,002222,2018-12-31,0.347493
3077,002222,2019-12-31,0.273933
3078,002222,2020-12-31,0.273113
3079,002223,2016-12-31,0.43770600000000004
3080,002223,2017-12-31,0.38298299999999996
3081,002223,2018-12-31,0.497051
3082,002223,2019-12-31,0.45132300000000003
3083,002223,2020-12-31,0.360348
3084,002224,2016-12-31,0.011704
3085,002224,2017-12-31,0.00038399999999999996
3086,002224,2018-12-31,0.000101
3087,002224,2019-12-31,0.012246
3088,002224,2020-12-31,0.0066110000000000006
3089,002225,2016-12-31,0.03146
3090,002225,2017-12-31,0.020156999999999998
3091,002225,2018-12-31,0.024377
3092,002225,2019-12-31,0.12424400000000001
3093,002225,2020-12-31,0.088315
3094,002226,2016-12-31,0.568423
3095,002226,2017-12-31,0.555508
3096,002226,2018-12-31,0.635125
3097,002226,2019-12-31,0.629206
3098,002226,2020-12-31,0.619779
3099,002227,2016-12-31,0.692271
3100,002227,2017-12-31,0.6620050000000001
3101,002227,2018-12-31,0.6620900000000001
3102,002227,2019-12-31,0.6619
3103,002227,2020-12-31,0.6497
3104,002228,2016-12-31,0.52895
3105,002228,2017-12-31,0.503151
3106,002228,2018-12-31,0.577229
3107,002228,2019-12-31,0.486166
3108,002228,2020-12-31,0.432622
3109,002229,2016-12-31,0.12632300000000002
3110,002229,2017-12-31,0.08714100000000001
3111,002229,2018-12-31,0.055563
3112,002229,2019-12-31,0.14300700000000002
3113,002229,2020-12-31,0.233799
3114,002230,2016-12-31,0.276002
3115,002230,2017-12-31,0.214382
3116,002230,2018-12-31,0.250704
3117,002230,2019-12-31,0.270775
3118,002230,2020-12-31,0.302459
3119,002231,2016-12-31,0.013565
3120,002231,2017-12-31,0.33772100000000005
3121,002231,2018-12-31,0.279735
3122,002231,2019-12-31,0.281592
3123,002231,2020-12-31,0.22760100000000003
3124,002232,2016-12-31,0.583813
3125,002232,2017-12-31,0.5772200000000001
3126,002232,2018-12-31,0.5701200000000001
3127,002232,2019-12-31,0.568302
3128,002232,2020-12-31,0.560578
3129,002233,2016-12-31,0.025462
3130,002233,2017-12-31,0.185356
3131,002233,2018-12-31,0.185337
3132,002233,2019-12-31,0.150361
3133,002233,2020-12-31,0.10958999999999999
3134,002234,2016-12-31,0.213328
3135,002234,2017-12-31,0.08300800000000001
3136,002234,2018-12-31,0.103768
3137,002234,2019-12-31,0.041129
3138,002234,2020-12-31,0.013511
3139,002235,2016-12-31,0.182622
3140,002235,2017-12-31,0.150099
3141,002235,2018-12-31,0.080241
3142,002235,2019-12-31,0.009585
3143,002235,2020-12-31,7e-06
3144,002236,2016-12-31,0.154289
3145,002236,2017-12-31,0.243823
3146,002236,2018-12-31,0.141229
3147,002236,2019-12-31,0.191607
3148,002236,2020-12-31,0.212278
3149,002237,2016-12-31,0.408373
3150,002237,2017-12-31,0.45313200000000003
3151,002237,2018-12-31,0.406051
3152,002237,2019-12-31,0.47078800000000004
3153,002237,2020-12-31,0.568587
3154,002238,2016-12-31,0.778308
3155,002238,2017-12-31,0.753363
3156,002238,2018-12-31,0.750233
3157,002238,2019-12-31,0.750171
3158,002238,2020-12-31,0.764305
3159,002239,2016-12-31,0.648972
3160,002239,2017-12-31,0.583901
3161,002239,2018-12-31,0.5434340000000001
3162,002239,2019-12-31,0.492404
3163,002239,2020-12-31,0.296094
3164,002240,2016-12-31,0.139384
3165,002240,2017-12-31,0.2681
3166,002240,2018-12-31,0.302969
3167,002240,2019-12-31,0.37013100000000004
3168,002240,2020-12-31,0.324571
3169,002241,2016-12-31,0.39618200000000003
3170,002241,2017-12-31,0.387403
3171,002241,2018-12-31,0.37565600000000005
3172,002241,2019-12-31,0.43022900000000003
3173,002241,2020-12-31,0.423437
3174,002242,2016-12-31,0.7551810000000001
3175,002242,2017-12-31,0.754742
3176,002242,2018-12-31,0.8001990000000001
3177,002242,2019-12-31,0.8229160000000001
3178,002242,2020-12-31,0.866227
3179,002243,2016-12-31,0.6626770000000001
3180,002243,2017-12-31,0.596917
3181,002243,2018-12-31,0.580259
3182,002243,2019-12-31,0.8546380000000001
3183,002243,2020-12-31,0.8185070000000001
3184,002244,2016-12-31,0.5798599999999999
3185,002244,2017-12-31,0.583666
3186,002244,2018-12-31,0.585794
3187,002244,2019-12-31,0.588477
3188,002244,2020-12-31,0.581509
3189,002245,2016-12-31,0.487315
3190,002245,2017-12-31,0.45494900000000005
3191,002245,2018-12-31,0.39730200000000004
3192,002245,2019-12-31,0.351089
3193,002245,2020-12-31,0.29784
3194,002246,2016-12-31,0.53142
3195,002246,2017-12-31,0.569604
3196,002246,2018-12-31,0.655586
3197,002246,2019-12-31,0.629889
3198,002246,2020-12-31,0.6026050000000001
3199,002247,2016-12-31,0.287092
3200,002247,2017-12-31,0.27672599999999997
3201,002247,2018-12-31,0.27173600000000003
3202,002247,2019-12-31,0.24152200000000001
3203,002247,2020-12-31,0.17389700000000002
3204,002248,2016-12-31,0.298556
3205,002248,2017-12-31,0.23879999999999998
3206,002248,2018-12-31,0.224113
3207,002248,2019-12-31,0.225705
3208,002248,2020-12-31,0.2043
3209,002249,2016-12-31,0.212129
3210,002249,2017-12-31,0.21397300000000002
3211,002249,2018-12-31,0.198376
3212,002249,2019-12-31,0.16997199999999998
3213,002249,2020-12-31,0.151175
3214,002250,2016-12-31,0.267263
3215,002250,2017-12-31,0.180546
3216,002250,2018-12-31,0.18047100000000002
3217,002250,2019-12-31,0.19999199999999998
3218,002250,2020-12-31,0.251496
3219,002251,2016-12-31,0.503428
3220,002251,2017-12-31,0.51702
3221,002251,2018-12-31,0.574512
3222,002251,2019-12-31,0.61295
3223,002251,2020-12-31,0.597755
3224,002252,2016-12-31,0.831831
3225,002252,2017-12-31,0.804726
3226,002252,2018-12-31,0.800487
3227,002252,2019-12-31,0.7435660000000001
3228,002252,2020-12-31,0.7290819999999999
3229,002253,2016-12-31,0.27051200000000003
3230,002253,2017-12-31,0.23541
3231,002253,2018-12-31,0.232733
3232,002253,2019-12-31,0.230384
3233,002253,2020-12-31,0.219941
3234,002254,2016-12-31,0.386675
3235,002254,2017-12-31,0.41464799999999996
3236,002254,2018-12-31,0.40665599999999996
3237,002254,2019-12-31,0.391412
3238,002254,2020-12-31,0.532601
3239,002255,2016-12-31,0.045185
3240,002255,2017-12-31,0.07258300000000001
3241,002255,2018-12-31,0.132573
3242,002255,2019-12-31,0.124805
3243,002255,2020-12-31,0.1243
3244,002256,2016-12-31,0.337318
3245,002256,2017-12-31,0.37672100000000003
3246,002256,2018-12-31,0.310913
3247,002256,2019-12-31,0.27729600000000004
3248,002256,2020-12-31,0.2118
3249,002258,2016-12-31,0.717659
3250,002258,2017-12-31,0.664061
3251,002258,2018-12-31,0.6459050000000001
3252,002258,2019-12-31,0.651494
3253,002258,2020-12-31,0.65604
3254,002261,2016-12-31,0.100637
3255,002261,2017-12-31,0.079568
3256,002261,2018-12-31,0.071947
3257,002261,2019-12-31,0.052531999999999995
3258,002261,2020-12-31,0.049954
3259,002262,2016-12-31,0.49135599999999996
3260,002262,2017-12-31,0.450035
3261,002262,2018-12-31,0.44953600000000005
3262,002262,2019-12-31,0.41515300000000005
3263,002262,2020-12-31,0.41618099999999997
3264,002263,2016-12-31,0.313653
3265,002263,2017-12-31,0.30806100000000003
3266,002263,2018-12-31,0.301563
3267,002263,2019-12-31,0.28750000000000003
3268,002263,2020-12-31,0.2922
3269,002264,2016-12-31,0.46643900000000005
3270,002264,2017-12-31,0.452235
3271,002264,2018-12-31,0.442564
3272,002264,2019-12-31,0.47200000000000003
3273,002264,2020-12-31,0.483591
3274,002265,2016-12-31,0.694897
3275,002265,2017-12-31,0.657229
3276,002265,2018-12-31,0.649617
3277,002265,2019-12-31,0.626868
3278,002265,2020-12-31,0.650775
3279,002266,2016-12-31,0.057863
3280,002266,2017-12-31,0.038159
3281,002266,2018-12-31,0.042339
3282,002266,2019-12-31,0.052678
3283,002266,2020-12-31,0.457163
3284,002267,2016-12-31,0.7297920000000001
3285,002267,2017-12-31,0.7069580000000001
3286,002267,2018-12-31,0.7317659999999999
3287,002267,2019-12-31,0.713688
3288,002267,2020-12-31,0.713665
3289,002268,2016-12-31,0.55291
3290,002268,2017-12-31,0.648938
3291,002268,2018-12-31,0.6104809999999999
3292,002268,2019-12-31,0.562694
3293,002268,2020-12-31,0.5035459999999999
3294,002269,2016-12-31,0.704076
3295,002269,2017-12-31,0.703674
3296,002269,2018-12-31,0.723523
3297,002269,2019-12-31,0.663146
3298,002269,2020-12-31,0.6437999999999999
3299,002270,2016-12-31,0.594553
3300,002270,2017-12-31,0.594263
3301,002270,2018-12-31,0.5803280000000001
3302,002270,2019-12-31,0.480822
3303,002270,2020-12-31,0.421661
3304,002271,2016-12-31,0.20833300000000002
3305,002271,2017-12-31,0.252734
3306,002271,2018-12-31,0.225632
3307,002271,2019-12-31,0.282524
3308,002271,2020-12-31,0.362448
3309,002272,2016-12-31,0.000229
3310,002272,2017-12-31,0.0493
3311,002272,2018-12-31,0.048374
3312,002272,2019-12-31,0.050481
3313,002272,2020-12-31,0.023799999999999998
3314,002273,2016-12-31,0.338775
3315,002273,2017-12-31,0.434743
3316,002273,2018-12-31,0.371771
3317,002273,2019-12-31,0.406552
3318,002273,2020-12-31,0.27027
3319,002274,2016-12-31,0.603233
3320,002274,2017-12-31,0.5968410000000001
3321,002274,2018-12-31,0.582317
3322,002274,2019-12-31,0.47708100000000003
3323,002274,2020-12-31,0.483341
3324,002275,2016-12-31,0.636549
3325,002275,2017-12-31,0.629804
3326,002275,2018-12-31,0.640486
3327,002275,2019-12-31,0.639264
3328,002275,2020-12-31,0.6583610000000001
3329,002276,2016-12-31,0.414518
3330,002276,2017-12-31,0.37452100000000005
3331,002276,2018-12-31,0.30118
3332,002276,2019-12-31,0.28225100000000003
3333,002276,2020-12-31,0.380336
3334,002277,2016-12-31,0.578886
3335,002277,2017-12-31,0.434148
3336,002277,2018-12-31,0.375546
3337,002277,2019-12-31,0.365819
3338,002277,2020-12-31,0.379881
3339,002278,2016-12-31,0.19666799999999998
3340,002278,2017-12-31,0.20809999999999998
3341,002278,2018-12-31,0.24851
3342,002278,2019-12-31,0.248901
3343,002278,2020-12-31,0.244927
3344,002279,2016-12-31,0.276524
3345,002279,2017-12-31,0.26661999999999997
3346,002279,2018-12-31,0.24384799999999998
3347,002279,2019-12-31,0.18638400000000002
3348,002279,2020-12-31,0.157557
3349,002280,2016-12-31,0.18344000000000002
3350,002280,2017-12-31,0.22107
3351,002280,2018-12-31,0.202218
3352,002280,2019-12-31,0.16903600000000002
3353,002280,2020-12-31,0.106275
3354,002281,2016-12-31,0.68537
3355,002281,2017-12-31,0.579707
3356,002281,2018-12-31,0.618905
3357,002281,2019-12-31,0.581445
3358,002281,2020-12-31,0.582461
3359,002282,2016-12-31,0.026265999999999998
3360,002282,2017-12-31,0.011314
3361,002282,2018-12-31,0.032141
3362,002282,2019-12-31,0.023832
3363,002282,2020-12-31,0.09267
3364,002283,2016-12-31,0.420082
3365,002283,2017-12-31,0.42343000000000003
3366,002283,2018-12-31,0.27212000000000003
3367,002283,2019-12-31,0.15612800000000002
3368,002283,2020-12-31,0.189853
3369,002284,2016-12-31,0.434669
3370,002284,2017-12-31,0.398876
3371,002284,2018-12-31,0.401753
3372,002284,2019-12-31,0.400278
3373,002284,2020-12-31,0.41784
3374,002285,2016-12-31,0.6907899999999999
3375,002285,2017-12-31,0.6585550000000001
3376,002285,2018-12-31,0.634064
3377,002285,2019-12-31,0.613702
3378,002285,2020-12-31,0.590351
3379,002286,2016-12-31,0.13126
3380,002286,2017-12-31,0.18404399999999999
3381,002286,2018-12-31,0.238483
3382,002286,2019-12-31,0.292124
3383,002286,2020-12-31,0.233685
3384,002287,2016-12-31,0.907915
3385,002287,2017-12-31,0.9079940000000001
3386,002287,2018-12-31,0.914555
3387,002287,2019-12-31,0.9066960000000001
3388,002287,2020-12-31,0.881645
3389,002288,2016-12-31,0.174048
3390,002288,2017-12-31,0.169527
3391,002288,2018-12-31,0.156112
3392,002288,2019-12-31,0.151428
3393,002288,2020-12-31,0.204849
3394,002289,2016-12-31,0.127922
3395,002289,2017-12-31,0.17813800000000002
3396,002289,2018-12-31,0.207337
3397,002289,2019-12-31,0.2919
3398,002289,2020-12-31,0.2919
3399,002290,2016-12-31,0.355094
3400,002290,2017-12-31,0.33297600000000005
3401,002290,2018-12-31,0.32703499999999996
3402,002290,2019-12-31,0.32
3403,002290,2020-12-31,0.32630000000000003
3404,002291,2016-12-31,0.722454
3405,002291,2017-12-31,0.619672
3406,002291,2018-12-31,0.614583
3407,002291,2019-12-31,0.396533
3408,002291,2020-12-31,0.36689700000000003
3409,002292,2016-12-31,0.054511000000000004
3410,002292,2017-12-31,0.055262000000000006
3411,002292,2018-12-31,0.102798
3412,002292,2019-12-31,0.166402
3413,002292,2020-12-31,0.068006
3414,002293,2016-12-31,0.455681
3415,002293,2017-12-31,0.486696
3416,002293,2018-12-31,0.467362
3417,002293,2019-12-31,0.47484499999999996
3418,002293,2020-12-31,0.493547
3419,002294,2016-12-31,0.796233
3420,002294,2017-12-31,0.8238070000000001
3421,002294,2018-12-31,0.789373
3422,002294,2019-12-31,0.7467950000000001
3423,002294,2020-12-31,0.73828
3424,002295,2016-12-31,0.199804
3425,002295,2017-12-31,0.19389
3426,002295,2018-12-31,0.203786
3427,002295,2019-12-31,0.48771000000000003
3428,002295,2020-12-31,0.48987200000000003
3429,002296,2016-12-31,0.169112
3430,002296,2017-12-31,0.043173
3431,002296,2018-12-31,0.054264
