,Stkcd,Time,BP
10474,600212,2017-12-31,0.16405
10475,600212,2018-12-31,0.303514
10476,600212,2019-12-31,0.125477
10477,600212,2020-12-31,0.17776
10478,600213,2016-12-31,0.590394
10479,600213,2017-12-31,0.693037
10480,600213,2018-12-31,0.833531
10481,600213,2019-12-31,0.750156
10482,600213,2020-12-31,0.688418
10483,600215,2016-12-31,0.507187
10484,600215,2017-12-31,0.557382
10485,600215,2018-12-31,0.825044
10486,600215,2019-12-31,0.856176
10487,600215,2020-12-31,0.989655
10488,600216,2016-12-31,0.63474
10489,600216,2017-12-31,0.657732
10490,600216,2018-12-31,0.971808
10491,600216,2019-12-31,0.691073
10492,600216,2020-12-31,0.673273
10493,600217,2016-12-31,0.37868
10494,600217,2017-12-31,0.559058
10495,600217,2018-12-31,0.535409
10496,600217,2019-12-31,0.532913
10497,600217,2020-12-31,0.517459
10498,600218,2016-12-31,0.623019
10499,600218,2017-12-31,0.847653
10500,600218,2018-12-31,1.098718
10501,600218,2019-12-31,0.671465
10502,600218,2020-12-31,0.803576
10503,600219,2016-12-31,1.097247
10504,600219,2017-12-31,1.010356
10505,600219,2018-12-31,1.308144
10506,600219,2019-12-31,1.283773
10507,600219,2020-12-31,1.131817
10508,600220,2016-12-31,0.448529
10509,600220,2017-12-31,0.60068
10510,600220,2018-12-31,0.788947
10511,600220,2019-12-31,0.7554
10512,600220,2020-12-31,0.638277
10513,600222,2016-12-31,0.469919
10514,600222,2017-12-31,0.659895
10515,600222,2018-12-31,0.836751
10516,600222,2019-12-31,0.677693
10517,600222,2020-12-31,0.715969
10518,600223,2016-12-31,0.936244
10519,600223,2017-12-31,0.971934
10520,600223,2018-12-31,0.996044
10521,600223,2019-12-31,0.937376
10522,600223,2020-12-31,0.967318
10523,600227,2016-12-31,0.621328
10524,600227,2018-12-31,1.021091
10525,600227,2019-12-31,0.853217
10526,600227,2020-12-31,0.803211
10527,600228,2016-12-31,0.089808
10528,600228,2017-12-31,0.108258
10529,600228,2018-12-31,0.131107
10530,600228,2019-12-31,0.154323
10531,600228,2020-12-31,0.088433
10532,600229,2016-12-31,0.447594
10533,600229,2017-12-31,0.652422
10534,600229,2018-12-31,0.636273
10535,600229,2019-12-31,0.65004
10536,600229,2020-12-31,0.696067
10537,600230,2016-12-31,0.412988
10538,600230,2017-12-31,0.314692
10539,600230,2018-12-31,0.632439
10540,600230,2019-12-31,0.933863
10541,600230,2020-12-31,1.026993
10542,600231,2016-12-31,0.93764
10543,600231,2017-12-31,0.781739
10544,600231,2018-12-31,1.002945
10545,600231,2019-12-31,1.006407
10546,600231,2020-12-31,1.090039
10547,600232,2016-12-31,0.32659
10548,600232,2017-12-31,0.52336
10549,600232,2018-12-31,0.732786
10550,600232,2019-12-31,0.612939
10551,600232,2020-12-31,0.667142
10552,600233,2016-12-31,0.599785
10553,600233,2017-12-31,0.573323
10554,600233,2018-12-31,0.813847
10555,600233,2019-12-31,0.49416
10556,600233,2020-12-31,0.584218
10557,600234,2016-12-31,0.122004
10558,600234,2017-12-31,0.149646
10559,600234,2018-12-31,0.248898
10560,600234,2019-12-31,0.258993
10561,600234,2020-12-31,0.375628
10562,600235,2016-12-31,0.4835
10563,600235,2017-12-31,0.688248
10564,600235,2018-12-31,0.71152
10565,600235,2019-12-31,0.745993
10566,600235,2020-12-31,0.842234
10567,600236,2016-12-31,0.752766
10568,600236,2017-12-31,0.79369
10569,600236,2018-12-31,0.724472
10570,600236,2019-12-31,0.672377
10571,600236,2020-12-31,0.739244
10572,600237,2016-12-31,0.393154
10573,600237,2017-12-31,0.532921
10574,600237,2018-12-31,0.768157
10575,600237,2019-12-31,0.673168
10576,600237,2020-12-31,0.543813
10577,600238,2016-12-31,0.273162
10578,600238,2017-12-31,0.400899
10579,600238,2018-12-31,0.527508
10580,600238,2019-12-31,0.359585
10581,600238,2020-12-31,0.262021
10582,600240,2016-12-31,0.669345
10583,600240,2017-12-31,0.793699
10584,600240,2018-12-31,0.776573
10585,600243,2016-12-31,0.666362
10586,600243,2017-12-31,0.830367
10587,600243,2018-12-31,0.942098
10588,600243,2019-12-31,0.704648
10589,600243,2020-12-31,0.962263
10590,600246,2016-12-31,0.826877
10591,600246,2017-12-31,0.957627
10592,600246,2018-12-31,1.0372
10593,600246,2019-12-31,0.828636
10594,600246,2020-12-31,0.633112
10595,600248,2016-12-31,0.692803
10596,600248,2018-12-31,0.93678
10597,600248,2019-12-31,0.915923
10598,600248,2020-12-31,1.003248
10599,600249,2016-12-31,0.570085
10600,600249,2017-12-31,0.629775
10601,600249,2018-12-31,0.890159
10602,600249,2019-12-31,0.856534
10603,600249,2020-12-31,0.840268
10604,600250,2016-12-31,0.313735
10605,600250,2017-12-31,0.39475
10606,600250,2018-12-31,0.550553
10607,600250,2019-12-31,0.784942
10608,600250,2020-12-31,0.828357
10609,600251,2016-12-31,0.467728
10610,600251,2017-12-31,0.569902
10611,600251,2018-12-31,0.805883
10612,600251,2019-12-31,0.737443
10613,600251,2020-12-31,0.693976
10614,600252,2016-12-31,0.383021
10615,600252,2017-12-31,0.415406
10616,600252,2018-12-31,0.706964
10617,600252,2019-12-31,0.613725
10618,600252,2020-12-31,0.83068
10619,600255,2016-12-31,0.490876
10620,600255,2017-12-31,0.655453
10621,600255,2018-12-31,0.856537
10622,600255,2019-12-31,0.648648
10623,600255,2020-12-31,0.631121
10624,600256,2016-12-31,0.792011
10625,600256,2017-12-31,0.791927
10626,600256,2018-12-31,0.85732
10627,600256,2019-12-31,0.893324
10628,600256,2020-12-31,0.966582
10629,600257,2016-12-31,0.332824
10630,600257,2018-12-31,0.757043
10631,600257,2019-12-31,0.656971
10632,600257,2020-12-31,0.572835
10633,600258,2016-12-31,0.900944
10634,600258,2017-12-31,0.774117
10635,600258,2018-12-31,0.7862
10636,600258,2019-12-31,0.60952
10637,600258,2020-12-31,0.576591
10638,600259,2016-12-31,0.325832
10639,600259,2017-12-31,0.340146
10640,600259,2018-12-31,0.466583
10641,600259,2019-12-31,0.312174
10642,600259,2020-12-31,0.388412
10643,600261,2016-12-31,0.439979
10644,600261,2017-12-31,0.589414
10645,600261,2018-12-31,0.844416
10646,600261,2019-12-31,0.668935
10647,600261,2020-12-31,0.82239
10648,600262,2016-12-31,0.331609
10649,600262,2017-12-31,0.457644
10650,600262,2018-12-31,0.533121
10651,600262,2019-12-31,0.560818
10652,600262,2020-12-31,0.624307
10653,600266,2016-12-31,1.002134
10654,600266,2017-12-31,1.016374
10655,600266,2018-12-31,1.140579
10656,600266,2019-12-31,1.116093
10657,600266,2020-12-31,1.1438
10658,600267,2016-12-31,0.816747
10659,600267,2017-12-31,0.762402
10660,600267,2018-12-31,0.96801
10661,600267,2019-12-31,0.919239
10662,600267,2020-12-31,0.730297
10663,600268,2016-12-31,0.780253
10664,600268,2017-12-31,0.920161
10665,600268,2018-12-31,1.007709
10666,600268,2019-12-31,0.952683
10667,600268,2020-12-31,0.812476
10668,600269,2016-12-31,1.140157
10669,600269,2017-12-31,1.135555
10670,600269,2018-12-31,1.273137
10671,600269,2019-12-31,1.268903
10672,600269,2020-12-31,1.381165
10673,600270,2016-12-31,0.539738
10674,600270,2017-12-31,0.574438
10675,600271,2016-12-31,0.407643
10676,600271,2017-12-31,0.414029
10677,600271,2018-12-31,0.427214
10678,600271,2019-12-31,0.447124
10679,600271,2020-12-31,0.762071
10680,600272,2016-12-31,0.234069
10681,600272,2017-12-31,0.379495
10682,600272,2018-12-31,0.497063
10683,600272,2019-12-31,0.515819
10684,600272,2020-12-31,0.547692
10685,600273,2016-12-31,0.641387
10686,600273,2018-12-31,0.566432
10687,600273,2019-12-31,0.496595
10688,600273,2020-12-31,0.644593
10689,600276,2016-12-31,0.132575
10690,600276,2017-12-31,0.091865
10691,600276,2018-12-31,0.114181
10692,600276,2019-12-31,0.070993
10693,600276,2020-12-31,0.058427
10694,600277,2016-12-31,0.841636
10695,600277,2017-12-31,0.952998
10696,600277,2018-12-31,1.055616
10697,600277,2019-12-31,1.199786
10698,600277,2020-12-31,1.426855
10699,600278,2016-12-31,0.590651
10700,600278,2017-12-31,0.821586
10701,600278,2018-12-31,0.962734
10702,600278,2019-12-31,0.889474
10703,600278,2020-12-31,0.990221
10704,600279,2016-12-31,0.913437
10705,600279,2017-12-31,1.088298
10706,600279,2018-12-31,1.331532
10707,600279,2019-12-31,1.060267
10708,600279,2020-12-31,1.152057
10709,600280,2016-12-31,0.668418
10710,600280,2017-12-31,0.711393
10711,600280,2018-12-31,0.876243
10712,600280,2019-12-31,0.868266
10713,600280,2020-12-31,0.881511
10714,600281,2016-12-31,0.392417
10715,600281,2017-12-31,0.426428
10716,600281,2018-12-31,0.450182
10717,600281,2019-12-31,0.367886
10718,600281,2020-12-31,0.365155
10719,600282,2016-12-31,0.864708
10720,600282,2017-12-31,0.881302
10721,600282,2018-12-31,1.128344
10722,600282,2019-12-31,1.179852
10723,600282,2020-12-31,1.081204
10724,600283,2016-12-31,0.694687
10725,600283,2017-12-31,0.705393
10726,600283,2018-12-31,0.748725
10727,600283,2019-12-31,0.794191
10728,600283,2020-12-31,0.846984
10729,600284,2016-12-31,0.752396
10730,600284,2017-12-31,0.943774
10731,600284,2018-12-31,1.117323
10732,600284,2019-12-31,1.011685
10733,600284,2020-12-31,1.046716
10734,600285,2016-12-31,0.3772
10735,600285,2017-12-31,0.525449
10736,600285,2018-12-31,0.597959
10737,600285,2019-12-31,0.493666
10738,600285,2020-12-31,0.58163
10739,600287,2016-12-31,0.649882
10740,600287,2017-12-31,0.759776
10741,600287,2018-12-31,0.978398
10742,600287,2019-12-31,0.971861
10743,600287,2020-12-31,1.021912
10744,600288,2016-12-31,0.396008
10745,600288,2017-12-31,0.624433
10746,600288,2018-12-31,0.749278
10747,600288,2019-12-31,0.514974
10748,600288,2020-12-31,0.605992
10749,600292,2016-12-31,0.659522
10750,600292,2017-12-31,0.83639
10751,600292,2018-12-31,1.1948
10752,600292,2019-12-31,1.125539
10753,600292,2020-12-31,0.993557
10754,600293,2016-12-31,0.567978
10755,600293,2017-12-31,0.748987
10756,600293,2018-12-31,0.963565
10757,600293,2019-12-31,1.057558
10758,600293,2020-12-31,0.789678
10759,600295,2016-12-31,1.134057
10760,600295,2017-12-31,1.043184
10761,600295,2018-12-31,1.206025
10762,600295,2019-12-31,1.094697
10763,600295,2020-12-31,1.099816
10764,600297,2016-12-31,0.948085
10765,600297,2017-12-31,0.95623
10766,600297,2018-12-31,1.098666
10767,600297,2019-12-31,1.145554
10768,600297,2020-12-31,1.194872
10769,600298,2016-12-31,0.381121
10770,600298,2017-12-31,0.259803
10771,600298,2018-12-31,0.356095
10772,600298,2019-12-31,0.331505
10773,600298,2020-12-31,0.231392
10774,600299,2016-12-31,0.803922
10775,600299,2017-12-31,0.909913
10776,600299,2018-12-31,0.615711
10777,600299,2019-12-31,0.629264
10778,600299,2020-12-31,0.571857
10779,600302,2016-12-31,0.40094
10780,600302,2017-12-31,0.679661
10781,600302,2018-12-31,0.895246
10782,600302,2019-12-31,0.708067
10783,600302,2020-12-31,0.882476
10784,600303,2016-12-31,0.777884
10785,600303,2017-12-31,0.740914
10786,600303,2018-12-31,1.060064
10787,600303,2019-12-31,1.134666
10788,600303,2020-12-31,1.023631
10789,600305,2016-12-31,0.296051
10790,600305,2017-12-31,0.329455
10791,600305,2018-12-31,0.321191
10792,600305,2019-12-31,0.236974
10793,600305,2020-12-31,0.14081
10794,600307,2016-12-31,0.826955
10795,600307,2017-12-31,0.826522
10796,600307,2018-12-31,0.966485
10797,600307,2019-12-31,0.974407
10798,600307,2020-12-31,1.051065
10799,600308,2016-12-31,1.025348
10800,600308,2017-12-31,1.001999
10801,600308,2018-12-31,1.250125
10802,600308,2019-12-31,1.284546
10803,600308,2020-12-31,1.231738
10804,600309,2016-12-31,0.642708
10805,600309,2017-12-31,0.487301
10806,600309,2018-12-31,0.673566
10807,600309,2019-12-31,0.617305
10808,600309,2020-12-31,0.557419
10809,600310,2016-12-31,0.710451
10810,600310,2017-12-31,0.878755
10811,600310,2018-12-31,0.96054
10812,600310,2019-12-31,0.942118
10813,600310,2020-12-31,0.927689
10814,600312,2016-12-31,0.712636
10815,600312,2017-12-31,0.814573
10816,600312,2018-12-31,0.927756
10817,600312,2019-12-31,1.026109
10818,600312,2020-12-31,0.985503
10819,600313,2016-12-31,0.495023
10820,600313,2017-12-31,0.743682
10821,600313,2018-12-31,0.921119
10822,600313,2019-12-31,0.777893
10823,600313,2020-12-31,0.454873
10824,600315,2016-12-31,0.370878
10825,600315,2017-12-31,0.33109
10826,600315,2018-12-31,0.448131
10827,600315,2019-12-31,0.434936
10828,600315,2020-12-31,0.400927
10829,600316,2016-12-31,0.541266
10830,600316,2017-12-31,0.646053
10831,600316,2018-12-31,0.814412
10832,600316,2019-12-31,0.659145
10833,600316,2020-12-31,0.213403
10834,600317,2016-12-31,0.59469
10835,600317,2017-12-31,0.605758
10836,600317,2018-12-31,0.868368
10837,600317,2019-12-31,0.80848
10838,600320,2016-12-31,0.949505
10839,600320,2017-12-31,0.918077
10840,600320,2018-12-31,1.038339
10841,600320,2019-12-31,1.028066
10842,600320,2020-12-31,1.0255
10843,600321,2016-12-31,0.331273
10844,600321,2017-12-31,0.560924
10845,600321,2018-12-31,1.009693
10846,600321,2019-12-31,0.866127
10847,600321,2020-12-31,0.77591
10848,600322,2016-12-31,0.95184
10849,600322,2017-12-31,0.948729
10850,600322,2018-12-31,1.055638
10851,600322,2019-12-31,1.090677
10852,600322,2020-12-31,1.000373
10853,600323,2016-12-31,0.74751
10854,600323,2017-12-31,0.697382
10855,600323,2018-12-31,0.792188
10856,600323,2019-12-31,0.769572
10857,600323,2020-12-31,0.696722
10858,600325,2016-12-31,1.070621
10859,600325,2017-12-31,1.056924
10860,600325,2018-12-31,1.115934
10861,600325,2019-12-31,1.128163
10862,600325,2020-12-31,1.184127
10863,600326,2016-12-31,0.728268
10864,600326,2017-12-31,0.617442
10865,600326,2018-12-31,0.867226
10866,600326,2019-12-31,0.934959
10867,600326,2020-12-31,1.009927
10868,600327,2016-12-31,0.721446
10869,600327,2017-12-31,0.799141
10870,600327,2018-12-31,0.951348
10871,600327,2019-12-31,1.081468
10872,600327,2020-12-31,0.990408
10873,600328,2016-12-31,0.683016
10874,600328,2018-12-31,0.98142
10875,600328,2019-12-31,1.199111
10876,600328,2020-12-31,1.02592
10877,600329,2016-12-31,0.486965
10878,600329,2017-12-31,0.569316
10879,600329,2018-12-31,0.681576
10880,600329,2019-12-31,0.674903
10881,600329,2020-12-31,0.598275
10882,600330,2016-12-31,0.50674
10883,600330,2017-12-31,0.504729
10884,600330,2018-12-31,0.785051
10885,600330,2019-12-31,0.634444
10886,600330,2020-12-31,0.586096
10887,600331,2017-12-31,0.667348
10888,600331,2018-12-31,0.722745
10889,600331,2019-12-31,0.60404
10890,600331,2020-12-31,0.343812
10891,600332,2016-12-31,0.648198
10892,600332,2018-12-31,0.690675
10893,600332,2019-12-31,0.673432
10894,600332,2020-12-31,0.781258
10895,600333,2016-12-31,0.669728
10896,600333,2017-12-31,0.694858
10897,600333,2018-12-31,0.834012
10898,600333,2019-12-31,0.861128
10899,600333,2020-12-31,0.641796
10900,600335,2016-12-31,0.831457
10901,600335,2017-12-31,0.866709
10902,600335,2018-12-31,1.065374
10903,600335,2019-12-31,1.035024
10904,600335,2020-12-31,1.07565
10905,600336,2016-12-31,0.520342
10906,600336,2017-12-31,0.727814
10907,600336,2018-12-31,0.891689
10908,600336,2019-12-31,0.840457
10909,600336,2020-12-31,0.594954
10910,600337,2016-12-31,0.46453
10911,600337,2017-12-31,0.584431
10912,600337,2018-12-31,0.804235
10913,600337,2019-12-31,0.721533
10914,600337,2020-12-31,0.664083
10915,600338,2016-12-31,0.313026
10916,600338,2017-12-31,0.34357
10917,600338,2018-12-31,0.312983
10918,600338,2019-12-31,0.324755
10919,600338,2020-12-31,0.333858
10920,600339,2016-12-31,0.975208
10921,600339,2017-12-31,0.989204
10922,600339,2018-12-31,1.009715
10923,600339,2019-12-31,1.014783
10924,600339,2020-12-31,1.075744
10925,600340,2016-12-31,0.895439
10926,600340,2017-12-31,0.945362
10927,600340,2018-12-31,0.950433
10928,600340,2019-12-31,0.973111
10929,600340,2020-12-31,1.090624
10930,600343,2016-12-31,0.288079
10931,600343,2017-12-31,0.438048
10932,600343,2018-12-31,0.677217
10933,600343,2019-12-31,0.584483
10934,600343,2020-12-31,0.509414
10935,600345,2016-12-31,0.348973
10936,600345,2017-12-31,0.303074
10937,600345,2018-12-31,0.446173
10938,600345,2019-12-31,0.455104
10939,600345,2020-12-31,0.592494
10940,600346,2017-12-31,0.689398
10941,600346,2018-12-31,0.946646
10942,600346,2019-12-31,0.778829
10943,600346,2020-12-31,0.659537
10944,600348,2016-12-31,0.950947
10945,600348,2017-12-31,0.951799
10946,600348,2018-12-31,1.269553
10947,600348,2019-12-31,1.284368
10948,600348,2020-12-31,1.278245
10949,600350,2016-12-31,0.883515
10950,600350,2017-12-31,0.966736
10951,600350,2018-12-31,1.120492
10952,600350,2019-12-31,1.154675
10953,600350,2020-12-31,1.075984
10954,600351,2016-12-31,0.486646
10955,600351,2017-12-31,0.629412
10956,600351,2018-12-31,0.772878
10957,600351,2019-12-31,0.709627
10958,600351,2020-12-31,0.797984
10959,600352,2016-12-31,0.77122
10960,600352,2017-12-31,0.719956
10961,600352,2018-12-31,0.846914
10962,600352,2019-12-31,0.718039
10963,600352,2020-12-31,0.798277
10964,600353,2016-12-31,0.292535
10965,600353,2017-12-31,0.454461
10966,600353,2018-12-31,0.632507
10967,600353,2019-12-31,0.526492
10968,600353,2020-12-31,0.49244
10969,600354,2016-12-31,0.511504
10970,600354,2017-12-31,0.559683
10971,600354,2018-12-31,0.664077
10972,600354,2019-12-31,0.472769
10973,600354,2020-12-31,0.498144
10974,600355,2016-12-31,0.116278
10975,600355,2017-12-31,0.118241
10976,600355,2018-12-31,0.287844
10977,600355,2019-12-31,0.2585
10978,600355,2020-12-31,0.304315
10979,600356,2016-12-31,0.626897
10980,600356,2017-12-31,0.876125
10981,600356,2018-12-31,1.211461
10982,600356,2019-12-31,0.96273
10983,600356,2020-12-31,0.945387
10984,600358,2016-12-31,0.189421
10985,600358,2017-12-31,0.276373
10986,600358,2018-12-31,0.416892
10987,600358,2019-12-31,0.236052
10988,600358,2020-12-31,0.277572
10989,600359,2016-12-31,0.489659
10990,600359,2017-12-31,0.571707
10991,600359,2018-12-31,0.648313
10992,600359,2019-12-31,0.51428
10993,600359,2020-12-31,0.377683
10994,600360,2016-12-31,0.44877
10995,600360,2017-12-31,0.516314
10996,600360,2018-12-31,0.732845
10997,600360,2019-12-31,0.641488
10998,600360,2020-12-31,0.572509
10999,600361,2016-12-31,0.839647
11000,600361,2017-12-31,0.911931
11001,600361,2018-12-31,1.047145
11002,600361,2019-12-31,1.02562
11003,600361,2020-12-31,1.019616
11004,600362,2016-12-31,0.941203
11005,600362,2017-12-31,0.891175
11006,600362,2018-12-31,1.039091
11007,600362,2019-12-31,1.001818
11008,600362,2020-12-31,0.990636
11009,600363,2016-12-31,0.435557
11010,600363,2017-12-31,0.583292
11011,600363,2018-12-31,0.86596
11012,600363,2019-12-31,0.599712
11013,600363,2020-12-31,0.448999
11014,600366,2016-12-31,0.487432
11015,600366,2017-12-31,0.56341
11016,600366,2018-12-31,0.913231
11017,600366,2019-12-31,0.712192
11018,600366,2020-12-31,0.762304
11019,600367,2016-12-31,0.374282
11020,600367,2017-12-31,0.45741
11021,600367,2018-12-31,0.712233
11022,600367,2019-12-31,0.714963
11023,600367,2020-12-31,0.747024
11024,600368,2016-12-31,0.87165
11025,600368,2017-12-31,0.904827
11026,600368,2018-12-31,1.007345
11027,600368,2019-12-31,0.929313
11028,600368,2020-12-31,1.062469
11029,600370,2016-12-31,0.298603
11030,600370,2017-12-31,0.634454
11031,600370,2018-12-31,0.699077
11032,600370,2019-12-31,0.67785
11033,600370,2020-12-31,0.917518
11034,600371,2016-12-31,0.188214
